GEOID,crash_count,Area_km2,MedHHInc,Whites,Black,Asian,Native_Ame,Ethics_div,MedRent,MedHVal,Population,Building_d,Felony_den,Misdemeano,Violation.,Homeless_d,Unemployme,Public,Commercial,Industrial,Residential,Mixed.Use,commercial_density,tree_density,open_space_density,intersection_density,road_density,traffic_signals_density,parking_meter_density,Bus.Stop.Density,Bus.Line.Density,Metro.Stop.Density,Metro.Line.Density,SVI,GVI,VEI,VMI,VHI,avg_speed_limit,mean_elevation,mean_slope,geometry
060750304002,1,0.301344472,250001,41.22712594,2.15285253,48.65446717,0,0.592843214,2583,2000001,3082.850648,0.246780555,43.13999831,96.23538084,46.45845971,3.318461408,0,15.86325217,0,0,81.82767366,2.309074166,747.5937907,7097.844496,8.593032077,558.547085,28.96692458,0,0,8.593080484,0,0,0,0.314938975,0.196448824,0.238145805,0.381504378,0.029521441,15.40694225,168.54530334472656,10.370891571044922,"MULTIPOLYGON (((-122.4705 37.74702, -122.4694 37.74712, -122.4653 37.74764, -122.4653 37.74982, -122.4654 37.75099, -122.4642 37.75072, -122.4623 37.74778, -122.4646 37.7451, -122.466 37.74356, -122.4702 37.74329, -122.4704 37.74516, -122.4705 37.74702)))"
060750253002,1,0.069995198,233523,51.47058824,2.083333333,21.81372549,1.225490196,0.677772672,3501,1759600,11657.94259,0.403583684,385.7407474,385.7407474,71.43347173,14.28669435,0,0,0,0,96.9229699,3.077030105,2441.682368,14798.07496,0,1368.821934,45.65816243,0,0,73.99079159,0,0,0,0.293794112,0.135765076,0.251579285,0.413436196,0.026797902,15.46709703,63.46762466430664,6.554129123687744,"MULTIPOLYGON (((-122.4204 37.74268, -122.4187 37.74201, -122.4188 37.74118, -122.4178 37.74056, -122.4186 37.7393, -122.4217 37.74058, -122.4204 37.74268)))"
060750151002,2,0.041433039,192198,71.19518487,0.515907137,24.07566638,0,0.435134178,3501,1328700,28069.38656,0.482915946,506.8418898,917.1424672,386.1652493,217.2179528,1.164725458,0,0,0,40.00889928,59.99110072,5687.38248,10312.28691,0,249.9948343,28.18151009,124.9974171,4812.40056,0,11.01187733,0,0,0.293976828,0.060745811,0.231061517,0.443994726,0.022277225,19.53788139,76.30842590332031,7.0291032791137695,"MULTIPOLYGON (((-122.4256 37.78995, -122.4224 37.79036, -122.4222 37.7894, -122.4221 37.78894, -122.4237 37.78875, -122.4254 37.789, -122.4256 37.78995)))"
060750228033,1,0.072427376,181607,31.13604488,4.838709677,9.396914446,0,0.686660182,2382,1580500,19688.68779,0.414016479,662.7328287,773.1883001,358.9802822,96.64853752,3.085714286,5.283859206,0,0,94.71614046,3.37372e-7,3503.79878,9474.557925,0,643.5548779,34.71960971,35.75304877,0,35.75325018,7.945853152,0,0,0.374830882,0.054645538,0.162264082,0.430546231,0.02521854,15,14.672483444213867,2.6307618618011475,"MULTIPOLYGON (((-122.4122 37.75583, -122.4076 37.75611, -122.4074 37.75451, -122.4093 37.7544, -122.412 37.75423, -122.4122 37.75583)))"
060750261001,1,0.158447772,71667,10.26365348,0.941619586,64.12429379,0,0.555486397,2135,949100,6702.524014,0.356116682,321.8726221,315.5613943,271.3827991,410.2298125,9.856630824,1.479538571,0,0,55.74284412,42.77761731,3611.734514,5589.200017,0,751.7637449,42.30357441,32.68538021,1830.381292,81.71391085,22.59528108,0,0,0.390099094,0.050856666,0.128614953,0.440989706,0.014975686,20.98454993,49.202667236328125,2.779578685760498,"MULTIPOLYGON (((-122.4409 37.72018, -122.4388 37.72364, -122.437 37.72372, -122.4354 37.72391, -122.436 37.72313, -122.4372 37.72158, -122.4401 37.71769, -122.4426 37.71962, -122.4409 37.72018)))"
060750253003,1,0.080551927,162872,40.88888889,0,8.777777778,0,0.615544444,1463,1173500,11172.91701,0.375382394,1899.395892,2383.555629,806.9328954,633.1319641,10.18062397,0.399860394,0,0,41.8974269,57.7027127,6686.529494,7618.78601,0,642.9355283,36.23794854,128.5871057,2828.916325,225.0287025,96.74479925,128.58783,10.87671648,0.337794377,0.051365127,0.200311384,0.42026435,0.028505244,19.1466661,38.306453704833984,4.749143600463867,"MULTIPOLYGON (((-122.4243 37.73994, -122.4234 37.74229, -122.4227 37.74394, -122.4209 37.74404, -122.4204 37.74268, -122.4217 37.74058, -122.4228 37.74103, -122.4243 37.73987, -122.4243 37.73994)))"
060750309001,1,0.263490489,NA,34.7767253,0,46.82002706,0.676589986,0.659800667,NA,2000001,2804.655316,0.249083479,75.90406808,106.2656953,15.18081362,3.795203404,8.717948718,0,0,0,100,0,491.3758494,3646.008803,0,442.2382645,31.47391345,0,0,58.96543409,4.923468339,0,0,0.370165302,0.122885985,0.169269956,0.388595172,0.033130222,16.73211593,148.58143615722656,8.178877830505371,"MULTIPOLYGON (((-122.4662 37.73494, -122.4629 37.73601, -122.4631 37.73702, -122.4612 37.73578, -122.4595 37.73429, -122.4591 37.73365, -122.4617 37.73006, -122.4632 37.73068, -122.4657 37.73315, -122.4662 37.73411, -122.4662 37.73494)))"
060750263033,1,0.102956782,NA,19.35483871,1.800450113,42.61065266,0,0.742604068,NA,1039000,12947.18016,0.366081156,213.6818931,145.6921999,77.70250659,77.70250659,6.417736289,0,0,0,71.69089681,28.30910319,2313.878002,1081.486458,0,352.1118699,20.34151357,25.15084785,0,75.45296859,4.594621206,0,0,0.415627745,0.02354252,0.114329892,0.43400043,0.02447394,15,98.63704681396484,3.669480085372925,"MULTIPOLYGON (((-122.4527 37.70881, -122.4493 37.70995, -122.4484 37.71037, -122.4477 37.70907, -122.4455 37.70981, -122.4448 37.70858, -122.4459 37.70823, -122.4498 37.70821, -122.4523 37.70814, -122.4525 37.70815, -122.4544 37.70823, -122.4527 37.70881)))"
060750132002,1,0.303993518,246202,73.18777293,0,24.19213974,0,0.405829027,2597,2000001,3766.527676,0.339285338,92.107227,121.7131214,59.21178879,9.868631465,2.782608696,0,0,0,100,0,1005.157567,12513.35988,0,383.3228009,25.48511649,0,0,17.0366649,3.134789028,0,0,0.351451543,0.097288721,0.185596041,0.427556964,0.02621006,15.68069677,87.58354187011719,9.013354301452637,"MULTIPOLYGON (((-122.4467 37.79471, -122.4402 37.79553, -122.4386 37.79574, -122.4378 37.79205, -122.4395 37.79184, -122.4412 37.79163, -122.4461 37.791, -122.4463 37.79188, -122.4467 37.79471)))"
060750312011,1,0.189244638,103750,6.241283124,3.347280335,76.63877266,0.278940028,0.401954112,1820,1148300,15154.98688,0.338503647,311.7657691,274.7766101,121.5358083,47.55749021,6.171428571,0.892152221,0,0,90.27028537,8.837562414,1450.409335,4187.030722,0,437.8594219,28.69279551,13.68310694,0,164.1982082,60.44264064,41.04955205,10.68637862,0.412324591,0.041442833,0.118552186,0.427301718,0.027013667,18.6625383,99.170501708984375,4.520079612731934,"MULTIPOLYGON (((-122.4592 37.72184, -122.4531 37.72185, -122.4531 37.72327, -122.4523 37.72318, -122.4516 37.72303, -122.4495 37.72301, -122.4501 37.72205, -122.4516 37.71969, -122.4525 37.72003, -122.4592 37.72002, -122.4592 37.72184)))"
060750604002,1,4.921304892,109798,40.64801178,0.147275405,52.72459499,0,0.556729228,1952,1119600,137.971537,0.017437413,9.753510717,27.83814517,8.127925597,6.299142338,0,81.41727702,0,0,18.50445938,0.078263596,38.93644622,114.1784977,1.052336384,45.25046453,7.647859128,7.892522882,0,14.73279237,5.668716685,0.526171156,0,0.403200893,0.10636692,0.084519355,0.416645551,0.018836252,42.01984485,21.509857177734375,6.088394641876221,"MULTIPOLYGON (((-122.5081 37.73544, -122.5061 37.73557, -122.502 37.73551, -122.501 37.7353, -122.4991 37.7344, -122.4975 37.73392, -122.4966 37.73386, -122.4981 37.73227, -122.497 37.7293, -122.4964 37.72903, -122.4935 37.72959, -122.4922 37.72884, -122.4889 37.73026, -122.4866 37.72955, -122.4841 37.72741, -122.4851 37.72413, -122.4851 37.71858, -122.485 37.71475, -122.4766 37.71457, -122.4714 37.7128, -122.4712 37.70894, -122.4713 37.70823, -122.4858 37.70812, -122.4861 37.70815, -122.4878 37.70942, -122.4889 37.71169, -122.4913 37.71339, -122.493 37.71524, -122.4984 37.71716, -122.5001 37.7185, -122.4982 37.71464, -122.4979 37.70995, -122.4981 37.70813, -122.5024 37.70813, -122.5065 37.72373, -122.5081 37.73544)))"
060750170002,1,0.092069691,250001,93.49881797,0,6.501182033,0,0.121570567,3501,2000001,9188.691653,0.338459287,217.226753,184.6427401,32.58401295,43.44535061,10.37277147,0.155211237,0,0,99.84478876,0,2053.144831,8296.955137,28.12527165,618.7559763,36.68775036,0,0,84.37629026,10.76228358,0,0,0.351142833,0.085536782,0.207680098,0.402024014,0.030714845,15,128.4374237060547,13.863616943359375,"MULTIPOLYGON (((-122.4462 37.76225, -122.4435 37.76532, -122.4433 37.76533, -122.4438 37.7633, -122.4403 37.76349, -122.4402 37.76219, -122.4442 37.76195, -122.4464 37.76182, -122.4462 37.76225)))"
060750209003,3,0.051816298,223047,33.7254902,8.104575163,26.40522876,0.261437908,0.802516981,3130,1179700,14763.69459,0.442014282,328.0821019,328.0821019,96.49473586,1852.698929,5.333333333,4.472264806,0,0,42.27379572,53.25393947,5497.188685,8145.834143,0,599.6933111,31.5071108,0,5697.086456,99.94944822,66.78043051,0,0,0.310572895,0.062094759,0.245139674,0.389367194,0.030796252,15.300765,24.840801239013672,3.044750213623047,"MULTIPOLYGON (((-122.4205 37.75051, -122.4183 37.75064, -122.4181 37.7486, -122.4182 37.7482, -122.4203 37.74816, -122.4205 37.75051)))"
060750260011,1,0.109558823,168750,16.26898048,1.301518438,60.84598698,0.759219089,0.59397189,2525,1112000,16831.141,0.366884391,337.7181221,346.8456389,173.4228194,9.127516813,4.388984509,16.30725624,0,0,77.64304404,6.049699723,1607.209606,4703.451642,0,425.437837,26.49890153,23.63543539,567.2504493,23.63556853,0,0,0,0.40573992,0.035158188,0.123367552,0.438192701,0.022125729,15.16217669,74.133392333984375,5.3138813972473145,"MULTIPOLYGON (((-122.4324 37.72764, -122.4269 37.72515, -122.4281 37.72359, -122.4288 37.72395, -122.4336 37.72624, -122.4324 37.72764)))"
060750332011,1,0.936902256,53906,31.39410188,10.08042895,30.40214477,0.268096515,0.768662392,2440,NA,3981.205057,0.241590452,108.8694144,685.2369025,67.24287361,6.404083201,20.61723103,64.90879317,5.271045861,0,13.65334819,16.16681278,1091.715197,223.8707113,2.763835941,107.7896017,14.56293815,11.05534377,218.3430394,71.86013928,21.871315,19.34696058,0,0.382294538,0.085750689,0.133193825,0.44393926,0.017621963,22.99294462,38.44924545288086,4.792729377746582,"MULTIPOLYGON (((-122.4862 37.73088, -122.4853 37.73095, -122.4819 37.73117, -122.48 37.73115, -122.475 37.73107, -122.4749 37.72901, -122.475 37.72693, -122.4754 37.72103, -122.4761 37.72075, -122.479 37.72084, -122.4806 37.7209, -122.4851 37.72413, -122.4841 37.72741, -122.4866 37.72955, -122.4862 37.73088)))"
060750476002,1,0.130231302,199763,44.5686901,0.798722045,46.16613419,0,0.587703125,1852,1628500,9613.66412,0.334912329,92.14374556,161.2515547,61.4291637,30.71458185,3.494926719,8.471995482,0,0,88.52239396,3.005610562,1550.926264,5189.637883,0,278.3713807,27.09270886,19.88367005,0,59.65134617,30.88779639,0,0,0.375966011,0.070802747,0.145718229,0.438437562,0.017923439,19.01128799,58.26021957397461,3.0768649578094482,"MULTIPOLYGON (((-122.4792 37.77841, -122.4721 37.77873, -122.472 37.77687, -122.4791 37.77655, -122.4792 37.77841)))"
060750162001,1,0.120526535,180789,44.85179407,6.630265211,38.3775351,0.702028081,0.646591105,2231,967500,10636.66188,0.441940659,854.583599,1717.464126,356.7679102,1883.402689,1.593625498,40.81802894,1.37812e-6,0,8.06623e-5,59.18188902,11322.56452,9603.769148,0,408.2139012,27.62755431,107.4247108,7283.395394,107.425316,11.56187157,0,0,0.306480976,0.074069712,0.21666644,0.427006158,0.029133548,17.51810282,24.046064376831055,4.892319202423096,"MULTIPOLYGON (((-122.425 37.77854, -122.4234 37.77875, -122.4235 37.77967, -122.4219 37.77989, -122.4204 37.78007, -122.4199 37.77824, -122.4198 37.77729, -122.4246 37.77667, -122.425 37.77854)))"
060750352012,1,0.427432725,122868,13.18051576,0,77.0773639,1.00286533,0.384278454,1575,875000,1633.005523,0.079951534,70.18648378,105.2797257,58.48873649,123.9961213,4.691358025,73.92665094,0,0,26.07334297,6.09252e-6,266.5582963,454.3607323,6.058143098,127.2210051,22.6660684,24.23257239,0,18.17453167,2.690080354,0,0,0.463224058,0.032839344,0.018916773,0.408325082,0.012414099,25.85612279,7.166642189025879,2.7967453002929688,"MULTIPOLYGON (((-122.5121 37.76366, -122.5099 37.76409, -122.5096 37.76213, -122.5094 37.76027, -122.5091 37.75841, -122.5089 37.75655, -122.5087 37.75469, -122.5084 37.75283, -122.5082 37.75097, -122.5021 37.75124, -122.5019 37.74938, -122.5051 37.74923, -122.5079 37.74911, -122.51 37.74881, -122.5121 37.76366)))"
060750165001,1,0.092496386,150536,62.12121212,9.46969697,8.838383838,0,0.585525393,1742,1296500,17124.99332,0.389644175,389.2043936,410.8268599,216.2246631,2259.547729,10.36585366,0.006248129,0,0,99.99375187,0,3555.44161,8342.689761,0,335.9472387,28.74772534,55.99120645,0,111.9830437,10.20166478,0,0,0.342586494,0.102476075,0.183303058,0.436136187,0.023243842,16.90346721,71.02227783203125,3.205198049545288,"MULTIPOLYGON (((-122.4448 37.77602, -122.4415 37.77643, -122.4409 37.77363, -122.4442 37.77321, -122.4448 37.77602)))"
060750607031,1,0.088884587,233994,55.53669919,0.67882902,41.23886296,0,0.521092535,2813,1321500,26517.53334,0.40413184,540.026135,652.5315797,506.2745015,146.2570782,5.249343832,0,0,0.025722836,0,99.97427716,6030.642102,5244.036611,0,233.0682938,24.46355816,116.5341469,2913.353673,116.5348034,44.70098812,58.26740168,20.00008545,0.304221275,0.059896403,0.220698815,0.412170888,0.052563596,24.01406378,6.742180347442627,5.143746376037598,"MULTIPOLYGON (((-122.3928 37.77885, -122.3917 37.77802, -122.3902 37.77672, -122.3923 37.77503, -122.395 37.77709, -122.3928 37.77885)))"
060750607033,1,0.170028227,250001,44.63050601,0.109210047,45.79541318,0,0.590907193,3501,791700,16156.14099,0.284113955,247.0178091,247.0178091,158.797163,652.8327812,3.607723577,1.42704424,17.71908225,3.80627e-7,0,80.85387313,6533.638126,2482.477889,0,304.598514,47.4854871,30.4598514,3914.090905,30.46002299,15.50030436,15.2300115,3.887072086,0.384350463,0.035535436,0.153206563,0.426395439,0.021028625,50.49783078,1.9436297416687012,3.9393162727355957,"MULTIPOLYGON (((-122.401 37.77481, -122.3988 37.77657, -122.3972 37.77533, -122.3946 37.77329, -122.3974 37.771, -122.3973 37.77004, -122.3979 37.76988, -122.3983 37.77212, -122.3996 37.77343, -122.401 37.77481)))"
060750166012,1,0.109659938,134167,68.65371735,4.152712659,5.291359678,0,0.524142358,2357,1590300,13614.81707,0.443200548,802.4808451,1851.177404,474.1932267,246.2157138,0.577478345,6.128906385,0,0,70.80057657,23.07051705,7816.166497,11263.78072,0,377.820737,28.2510642,141.6827764,2408.607199,188.9114327,51.00378799,0,0,0.328693924,0.101990603,0.201225169,0.437438686,0.023691244,17.57712267,85.025787353515625,4.067165374755859,"MULTIPOLYGON (((-122.449 37.77167, -122.4457 37.77208, -122.4453 37.77021, -122.4433 37.77047, -122.4428 37.76966, -122.4484 37.76886, -122.449 37.77167)))"
060750216003,1,0.160714774,129429,64.87804878,10.08130081,14.14634146,0,0.546367903,2295,1970800,3826.655041,0.192881591,37.33321991,93.33304977,24.88881327,24.88881327,2.777777778,21.33443306,0,0,78.66556694,0,1015.07211,4237.523255,16.11225572,306.1328587,21.32403021,0,0,112.7864254,11.49236278,0,0,0.369925388,0.117900937,0.16702235000000001,0.410027437,0.020006579,20.99019021,158.94570922851562,11.083761215209961,"MULTIPOLYGON (((-122.4426 37.74808, -122.4382 37.74867, -122.4381 37.74705, -122.4379 37.74463, -122.4357 37.74476, -122.4356 37.74316, -122.4356 37.74155, -122.4361 37.74252, -122.44 37.7453, -122.4408 37.74723, -122.444 37.74677, -122.4426 37.74808)))"
060750110011,1,0.058024679,77259,58.20244328,2.356020942,35.68935428,0,0.53253977,1362,1750000,19750.21707,0.512105528,413.6171114,603.1916208,206.8085557,68.93618523,0,7.792528563,0,0,92.20747144,0,5444.59874,3079.322238,44.62785852,490.9064438,27.34406155,44.62785852,0,133.8843298,27.24006149,0,0,0.278355876,0.057865173,0.266397071,0.424724909,0.024164876,15,85.6827163696289,6.683989524841309,"MULTIPOLYGON (((-122.4198 37.79435, -122.4181 37.79457, -122.4165 37.79478, -122.4163 37.79389, -122.4161 37.79301, -122.4194 37.79259, -122.4198 37.79435)))"
060750351022,1,0.126513272,245417,35.99052881,0,44.75138122,0,0.670199572,3501,1375000,10014.75953,0.300697239,63.23447219,150.1818714,31.61723609,7.904309023,0.659630607,6.722412526,0,0,90.10898095,3.168606528,1391.81225,5157.892454,0,327.4852352,28.46412744,0,0,20.4679425,0,0,0,0.421103526,0.036278676,0.099603944,0.431297949,0.03075577,15.77889426,40.96561813354492,3.4591104984283447,"MULTIPOLYGON (((-122.5024 37.75684, -122.4956 37.75714, -122.4954 37.75527, -122.5023 37.75495, -122.5024 37.75684)))"
060750478011,1,0.11771648,222619,60.2917342,0,31.361426260000002,0,0.538071103,1688,1964500,10482.81431,0.363828302,212.3746821,195.3847076,152.9097711,8.494987286,1.547116737,0.002216927,0,0,99.99778307,0,1737.800477,2639.696927,0,351.9595903,27.67696401,21.99747439,0,43.99519662,30.96090358,0,0,0.402967426,0.038063157,0.128299767,0.437579303,0.024423089,16.1553602,46.03523254394531,4.167290210723877,"MULTIPOLYGON (((-122.495 37.77395, -122.4929 37.77405, -122.4886 37.77424, -122.4885 37.77237, -122.4949 37.77208, -122.495 37.77395)))"
060750611021,1,0.014092689,31597,0,8.073817762,82.81430219,0,0.299357846,718,NA,61521.26301,0.4699758,354.7939043,1632.05196,354.7939043,70.95878086,21.88235294,0,5.600932171,0,47.09910839,47.29995944,13046.21601,734.9980848,0,1286.246648,40.91313876,183.7495212,11024.97127,183.7505563,0,0,0,0.27957255,0.001628621,0.267319743,0.40907864,0.035486179,18.62133667,30.61893081665039,5.508803844451904,"MULTIPOLYGON (((-122.4084 37.7967, -122.4068 37.7969, -122.4067 37.79603, -122.4083 37.79582, -122.4084 37.7967)))"
060750309005,1,0.224034699,250001,52.60115607,0,20.03853565,13.29479769,0.665482382,NA,1209000,2316.60543,0.243006793,44.63594278,66.95391416,40.1723485,8.927188555,0,17.3742724,0,0,82.02997756,0.595750042,543.2386335,6877.169935,0,416.0976768,38.60996792,23.1165376,46.2330752,104.0250052,49.33405016,57.79166955,20.00936337,0.354071236,0.146926177,0.144415699,0.409104377,0.021485162,18.33533559,93.23420715332031,4.221439838409424,"MULTIPOLYGON (((-122.4719 37.73196, -122.4718 37.73326, -122.4716 37.73471, -122.4662 37.73494, -122.4662 37.73411, -122.4657 37.73315, -122.467 37.73315, -122.468 37.72903, -122.4683 37.72944, -122.4719 37.7311, -122.4719 37.73196)))"
060750255012,1,0.30037286,201979,31.3655761,8.321479374,31.00995733,0,0.771773683,NA,1526200,4680.848998,0.179625127,136.4970191,199.7517353,249.6896692,23.30436912,7.036247335,52.69025643,0,0,44.5222138,2.787529769,663.8040551,2603.491229,8.620831884,379.3166029,29.9085817,8.620831884,0,34.48352179,16.6983273,34.48352179,8.349163648,0.405198,0.07962766,0.115259176,0.433776246,0.016921593,51.34491262,53.347251892089844,3.156569480895996,"MULTIPOLYGON (((-122.4463 37.72598, -122.4437 37.7283, -122.4431 37.72863, -122.4412 37.72942, -122.4401 37.72892, -122.4368 37.72717, -122.4379 37.72509, -122.4414 37.72694, -122.4447 37.72299, -122.4479 37.723, -122.4463 37.72598)))"
060750353003,1,0.182959691,109453,16.07773852,0.883392226,79.32862191,0.35335689,0.343630211,NA,1058300,6187.155196,0.246174848,49.19116322,81.98527203,27.32842401,32.79410881,3.193277311,25.29406936,0,0,72.49157272,2.21435792,665.1946025,4585.596835,14.15307665,141.5307665,21.66712727,0,0,14.15315638,0,0,0,0.389511335,0.090136424,0.10218849,0.425569816,0.019987618,17.5135239,28.024213790893555,2.619448184967041,"MULTIPOLYGON (((-122.499 37.73829, -122.4991 37.74014, -122.4944 37.74035, -122.4943 37.73849, -122.4941 37.73663, -122.4989 37.73642, -122.4999 37.73637, -122.499 37.73829)))"
060750217001,1,0.718540103,126190,59.8274209,1.438159156,27.80441035,0,0.564107702,2136,958800,1451.554334,0.122687327,77.93580315,97.41975394,76.54409238,13.91710771,1.56555773,64.84077542,0,0,32.04260525,3.116619331,774.8164602,1434.311401,18.01898745,176.586077,17.3145744,21.62278493,0,28.83054232,11.13727857,0,0,0.373088818,0.117593701,0.149749203,0.415385887,0.026700854,23.61371982,143.1593475341797,12.19461441040039,"MULTIPOLYGON (((-122.4508 37.7459, -122.4494 37.74613, -122.4474 37.7466, -122.446 37.74513, -122.4452 37.74369, -122.4437 37.74337, -122.44 37.7453, -122.4361 37.74252, -122.4356 37.74155, -122.4355 37.74106, -122.4374 37.73833, -122.4398 37.73867, -122.4399 37.73484, -122.4416 37.73587, -122.4439 37.736, -122.4436 37.73652, -122.4424 37.73764, -122.4425 37.73945, -122.446 37.74118, -122.4467 37.74244, -122.4499 37.74327, -122.4517 37.74563, -122.4508 37.7459)))"
060750261002,1,0.203318234,103603,8.808933002,0,81.1827957,0,0.330058508,1199,1139300,11892.68641,0.372960742,127.8783485,186.8991248,103.2863584,422.9822297,9.462219197,0,0,0,79.18904975,20.81095025,2470.781132,4177.403151,0,598.5913051,37.34376116,50.94394086,598.5913051,50.94422784,45.11060864,0,0,0.405736404,0.030111522,0.117321837,0.432960725,0.022570012,19.99147217,60.293697357177734,3.0090579986572266,"MULTIPOLYGON (((-122.4469 37.71619, -122.4437 37.71896, -122.4426 37.71962, -122.4401 37.71769, -122.4404 37.71724, -122.441 37.71649, -122.4419 37.71531, -122.4437 37.71359, -122.4469 37.71619)))"
060750326022,1,0.137391395,153438,34.94753834,11.541565780000001,47.45762712,0,0.639323545,2465,1368800,9018.032008,0.371258152,94.62019056,181.9619049,29.11390479,72.78476197,3.823529412,0,0,0,97.45905082,2.540949183,1583.176755,2789.406664,0,301.5574772,25.96458971,0,0,37.69489699,4.864497711,0,0,0.408411127,0.037429357,0.126417962,0.426626313,0.020526655,15.77724048,84.23402404785156,3.042924165725708,"MULTIPOLYGON (((-122.4844 37.7595, -122.4769 37.75983, -122.4767 37.75797, -122.4842 37.75764, -122.4844 37.7595)))"
060750301022,1,0.157450863,236845,90.29957204,0,9.70042796,0,0.175188899,3501,2000001,4452.182658,0.274953021,114.3213807,158.7796954,31.75593907,6.351187814,3.131991051,0,0,0,100,0,1348.594585,5427.270891,16.44627543,411.1568856,26.31606424,0,0,65.78547229,7.644433803,0,0,0.350155703,0.122202253,0.197943079,0.414232384,0.028054891,15.75034256,149.1371612548828,12.758711814880371,"MULTIPOLYGON (((-122.452 37.76148, -122.4491 37.76165, -122.4468 37.76178, -122.4464 37.76101, -122.4463 37.76041, -122.4464 37.75886, -122.4479 37.75759, -122.4485 37.75905, -122.4514 37.75858, -122.452 37.76148)))"
060750327005,1,0.117175112,83250,17.5862069,2.413793103,65.34482759,4.827586207,0.539164685,NA,1229200,4949.856589,0.31420766,93.87659048,153.616239,76.80811948,34.13694199,0,16.60762692,0,0,83.39237308,0,574.5748783,2033.111108,22.09903378,353.5845405,25.89907187,0,0,0,0,0,0,0.43659545,0.031808504,0.084825557,0.442081561,0.018966157,15,85.39179992675781,3.397329568862915,"MULTIPOLYGON (((-122.4928 37.75726, -122.4864 37.75754, -122.4862 37.75568, -122.4927 37.7554, -122.4928 37.75726)))"
060750230011,6,0.391377983,83996,13.85264774,3.453568688,43.74520338,7.290867229,0.727786665,1906,860100,6658.524784,0.285142644,490.574351,339.824941,311.7191188,334.7147915,7.743153919,25.71135671,0,32.99885958,41.28978371,0,1885.659488,2309.105829,6.616349081,549.1569737,36.98404152,13.23269816,0,86.01302258,27.7173782,0,0,0.360229395,0.072507433,0.172097565,0.434234376,0.014477238,52.41838869,18.727550506591797,5.510189056396484,"MULTIPOLYGON (((-122.407 37.738, -122.3997 37.7399, -122.3959 37.73778, -122.3965 37.73716, -122.3975 37.73695, -122.4022 37.73448, -122.4047 37.73295, -122.4051 37.73365, -122.4063 37.73531, -122.4066 37.73572, -122.407 37.738)))"
060750119012,1,0.015747842,250001,60.1744186,3.779069767,6.395348837,0,0.632385749,3121,NA,21844.26268,0.548080305,317.503818,571.5068724,190.5022908,190.5022908,0,0,0,0,100,0,9866.183682,3782.037078,0,328.8727894,16.56694573,164.4363947,0,164.437321,15.00524017,0,0,0.294616699,0.029083707,0.232961171,0.441774738,0.025040812,19.04221642,93.29103088378906,9.705460548400879,"MULTIPOLYGON (((-122.4141 37.79142, -122.4125 37.79163, -122.4123 37.79067, -122.4139 37.79046, -122.4141 37.79142)))"
060750157021,1,0.267993709,188750,53.64130435,3.097826087,12.7173913,0,0.630987122,2240,1413800,6865.83281,0.377629044,350.7545022,570.9089239,164.1829585,253.7372995,2.342487884,6.548917346,0,0,72.47414847,20.97693418,1874.528854,5266.073326,0,570.088672,32.48216703,19.32503973,309.2006357,86.96316867,10.42974711,0,0,0.387088972,0.05127512,0.138641238,0.429740458,0.02684765,20.07569959,91.49320983886719,6.092545509338379,"MULTIPOLYGON (((-122.4473 37.78239, -122.4459 37.78251, -122.4428 37.78289, -122.4415 37.7821, -122.441 37.77936, -122.4419 37.7783, -122.4468 37.77767, -122.4476 37.78172, -122.4473 37.78239)))"
060750217002,1,0.175181707,160833,51,9.842105263,6.578947368,0,0.72294626,1783,1753700,10845.88129,0.261509383,176.9591158,222.6259844,125.5838887,57.08358575,5.15995872,9.171507075,0,0,90.82849293,0,1389.473998,11396.64311,0,886.8982964,42.88837872,44.34491482,0,29.56344308,8.379866107,0,0,0.337736029,0.139593158,0.185736271,0.415372614,0.027072438,16.78666183,85.17744445800781,10.3206205368042,"MULTIPOLYGON (((-122.4398 37.73867, -122.4374 37.73833, -122.4376 37.73721, -122.4347 37.73726, -122.4344 37.7362, -122.4359 37.73384, -122.4384 37.73434, -122.4399 37.73484, -122.4398 37.73867)))"
060750108003,1,0.080168442,171224,57.36961451,1.473922902,26.98412698,0,0.589091929,3211,NA,22003.67068,0.510259659,361.7383502,536.3706572,137.2110983,12.47373621,5.852601156,6.134879505,0,0,81.09776916,12.76735134,5620.372855,4845.149013,0,839.8258289,35.55317368,64.60198684,64.60198684,323.0117538,23.59213585,0,0,0.27459913,0.049995749,0.278313882,0.418021829,0.024911717,15,85.7844467163086,8.983013153076172,"MULTIPOLYGON (((-122.4165 37.79478, -122.415 37.79588, -122.4117 37.79629, -122.4114 37.79453, -122.4152 37.79403, -122.4163 37.79389, -122.4165 37.79478)))"
060750307003,1,0.440900243,196695,57.82493369,0,35.70291777,0,0.538021656,3501,1612300,4275.34353,0.265764774,129.2809449,140.6213787,34.0213013,2.268086753,2.769535114,1.714585583,0,0,98.28541442,0,810.4915362,2707.511581,0,475.723293,31.40802344,0,0,11.74632032,1.634868504,0,0,0.371698576,0.107891004,0.18318597,0.394226263,0.032635347,15.16325126,190.92431640625,13.961699485778809,"MULTIPOLYGON (((-122.4596 37.73853, -122.4576 37.73848, -122.4533 37.73675, -122.4495 37.73802, -122.4485 37.73637, -122.4489 37.73497, -122.4489 37.73381, -122.4489 37.73307, -122.4534 37.73304, -122.4539 37.73299, -122.4547 37.73372, -122.457 37.73457, -122.4595 37.73429, -122.4603 37.73786, -122.4596 37.73853)))"
